Dates,Tickers,Expiry,Tenor,Data
20250430,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::30Y::8Y::NORMAL.MID,30Y,8Y,0.004646
20250530,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::30Y::8Y::NORMAL.MID,30Y,8Y,0.005176
20250331,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::30Y::8Y::NORMAL.MID,30Y,8Y,0.004212
20250401,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005075
20250501,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005145
20250402,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005214
20250602,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006489
20250502,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004898
20250403,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005511
20250303,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004572
20250404,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006776
20250304,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004643
20250305,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004552
20250505,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004605
20250306,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005231
20250506,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004672
20250407,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.007907
20250307,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005085
20250507,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004482
20250408,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.008196
20250508,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004494
20250409,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.009594
20250509,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005068
20250410,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.008573
20250310,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005462
20250411,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.009032
20250311,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.00564
20250312,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005302
20250512,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006225
20250313,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005184
20250513,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006011
20250414,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.009171
20250314,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004855
20250514,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005474
20250415,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.008919
20250515,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005327
20250416,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.007789
20250516,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005233
20250417,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.007102
20250317,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004862
20250418,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006537
20250318,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004858
20250319,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.0048
20250519,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.00519
20250320,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004875
20250520,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005561
20250421,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006191
20250321,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004725
20250521,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005304
20250422,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006103
20250522,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005566
20250423,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006303
20250523,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005686
20250424,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006044
20250224,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004183
20250324,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004733
20250425,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006265
20250225,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004369
20250325,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004783
20250226,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.00449
20250326,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004773
20250526,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005923
20250227,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.00457
20250327,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004756
20250527,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005997
20250428,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006086
20250228,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004708
20250328,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.004639
20250528,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005968
20250429,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005989
20250529,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006384
20250430,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005966
20250530,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.006492
20250331,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,0.005312
20250401,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00419
20250501,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004534
20250402,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004179
20250602,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005187
20250502,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004547
20250403,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004056
20250303,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00408
20250404,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004038
20250304,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004079
20250305,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004088
20250505,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00454
20250306,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004139
20250506,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004541
20250407,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.003958
20250307,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004151
20250507,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004545
20250408,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004033
20250508,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004604
20250409,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004284
20250509,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004728
20250410,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004297
20250310,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004183
20250411,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004819
20250311,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004207
20250312,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00421
20250512,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004838
20250313,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004212
20250513,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004792
20250414,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004876
20250314,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004192
20250514,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004793
20250415,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.0047
20250515,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004847
20250416,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00442
20250516,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004832
20250417,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004565
20250317,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004207
20250418,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004608
20250318,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004201
20250319,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004206
20250519,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004834
20250320,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004205
20250520,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004978
20250421,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004612
20250321,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.0042
20250521,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005191
20250422,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004618
20250522,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005389
20250423,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00457
20250523,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005316
20250424,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00459
20250224,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004036
20250324,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004219
20250425,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004692
20250225,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004036
20250325,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.00426
20250226,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004026
20250326,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004268
20250526,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005353
20250227,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004065
20250327,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004199
20250527,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005068
20250428,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004672
20250228,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004065
20250328,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004192
20250528,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005135
20250429,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004674
20250529,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005144
20250430,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004618
20250530,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.005169
20250331,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::25Y::10Y::NORMAL.MID,25Y,10Y,0.004192
20250401,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004599
20250501,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004472
20250402,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004599
20250602,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004808
20250502,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004434
20250403,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.00449
20250303,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004372
20250404,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004335
20250304,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004434
20250305,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004437
20250505,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004431
20250306,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004519
20250506,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004432
20250407,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.00429
20250307,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004529
20250507,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004415
20250408,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004363
20250508,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004457
20250409,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004451
20250509,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.00458
20250410,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004515
20250310,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004559
20250411,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004704
20250311,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.00456
20250312,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.0046
20250512,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004684
20250313,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004581
20250513,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004623
20250414,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004783
20250314,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004521
20250514,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004605
20250415,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.00464
20250515,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004646
20250416,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004433
20250516,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004644
20250417,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004574
20250317,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004521
20250418,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004575
20250318,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004521
20250319,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004543
20250519,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004683
20250320,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004518
20250520,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004748
20250421,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004613
20250321,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004517
20250521,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004792
20250422,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004594
20250522,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004856
20250423,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004556
20250523,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004831
20250424,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004555
20250224,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004323
20250324,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004602
20250425,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004576
20250225,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004322
20250325,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004643
20250226,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004323
20250326,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004654
20250526,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004831
20250227,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004364
20250327,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004643
20250527,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004701
20250428,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004562
20250228,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004404
20250328,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,0.004601
