Dates,Tickers,Expiry,Tenor,Data
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006918
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.00702
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006825
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006736
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006943
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.007022
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006836
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.007001
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006851
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006996
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,0.006969
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007668
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007037
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007636
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006969
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007093
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007763
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007261
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008194
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007584
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00816
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007113
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008408
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007156
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00857
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008204
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007135
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008224
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006975
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008518
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006996
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007979
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008166
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008054
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008449
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008466
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007142
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008437
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007141
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00779
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.008229
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007067
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007686
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007171
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007671
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00718
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007576
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00803
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007496
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007904
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007743
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007233
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007589
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007211
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007557
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007624
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007269
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007583
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007218
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007424
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007308
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007204
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006926
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007596
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00706
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006966
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007686
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006914
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007605
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007309
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.006896
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007626
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007216
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007157
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007019
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007585
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00713
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007094
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007005
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007092
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.00699
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,0.007714
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006787
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006713
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.00678
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006868
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006732
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006838
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.00666
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006931
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006752
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006824
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006745
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.00685
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006669
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006989
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006873
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006639
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006849
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006607
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006889
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006646
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006836
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006907
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006837
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006975
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006922
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006695
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006863
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006709
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006772
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006844
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006716
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006734
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006682
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006773
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006684
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006741
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.0068
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006736
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006694
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006656
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006722
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006647
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006776
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.00674
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006706
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006845
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006793
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.00686
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006755
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006881
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.0067
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006592
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006709
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006654
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006614
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006723
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006582
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006688
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006839
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006582
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006775
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006855
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006691
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006624
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006807
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006866
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.0067
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006856
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006714
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006852
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,0.006825
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007729
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007587
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007714
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007412
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007591
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007782
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007443
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007883
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007507
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007643
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007593
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007777
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007506
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007923
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.00778
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007476
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007782
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007423
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007869
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.00747
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007798
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007816
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007808
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007937
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.00797
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007502
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007911
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007523
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007723
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007881
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007516
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007671
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007508
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007695
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007494
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007638
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.00782
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007631
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007706
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007652
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007529
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007633
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007543
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007637
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007694
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007519
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007718
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.0075
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007634
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007493
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,0.007559
